video_id,channel_title,views,likes
g6piCiaGMZs,How To Cake It,554486,26842
F1DxLQbx_bU,The Scran Line,36740,2649
o0hMhEsMUs0,Galen Hooks,17577,1654
Az-l90RCns8,Armis,188410,546
EgUXkpAyqps,Jersy Del Rio,69071,148
xA70bP5uzao,Amy Macedo,64817,2682
HwYK5Ay1YNQ,WPTV News | West Palm Beach Florida,267907,1072
qZVm-2nM0sA,Rudimental,406343,12581
yiblDn4JGfQ,Peter McKinnon,186965,16782
WoPtuVbaSKQ,Rosanna Pansino,422306,22594
z1g7n0QZvvE,TechCrunch,33997,180
eM_FR7I2Ttw,BBCRadio1VEVO,1465819,75284
bAMinWdgUCg,JamesTWVEVO,32489,3979
ah8SQNOXgrQ,Gus Johnson,76023,6729
uZG_x7m4jBM,Johns Hopkins All Children's Hospital,56311,1
xKXxJcf6_IE,Los Angeles Times,298016,5118
eoArC99zm1M,Good Mythical Morning,1968008,40143
bp6uJJJMaLs,Jenny Nicholson,49254,2668
08RHSZvixec,Grace Helbig,169585,10610
AZTGeQ5msaU,SlashGear,132165,638
NzRuDD0iYC0,DeathByPixel,682207,3589
brfJuyTADuQ,Miranda Sings,686381,36812
Rew50oYjRqA,Casey Holmes,294571,17028
GpAuCG6iUcA,Fifty Shades,5287771,19798
eRDxDEhEgNY,Enter Name Here,335308,3947
1nEp6DcHwhs,Buttered Side Down,18744,1830
YQYslaA1Lus,Genius,301893,12305
iXexmZm3_j8,BuzzFeedVideo,5027180,110390
ei6FVbMysc4,La Guardia Cross,51785,4965
3yoGE3v4A8w,thataylaa,156899,10461
O4pFdLJmG7M,NBC News,1178955,15427
JmNKGfFj7w,E! Live from the Red Carpet,3101709,19954
Ez95rPffd8k,E! News,65718,159
IMG0u0_cKNc,Tech Insider,154746,2186
tteLMfFDCb4,CBS Sunday Morning,368018,3531
c7ymY8QEB2g,kirstinVEVO,61933,4848
8foCW6zxlRc,adidas,4906976,2473
rHfyvSgvgoo,GameofThrones,216713,5329
aZkqHx5uri4,SoulPancake,389363,16146
S6eJbe5GyDo,CBS News,489523,954
E-NxvaVWjBM,Tom’s Guide,34255,149
JsTptu56GM8,Tom Scott,361683,19006
ppGCbh8ggUs,Historia Civilis,282594,13479
gQvHtXWlXDE,Ultra Music,518533,5847
DUFBEamEF0Q,HBO,574541,6854
B_CHjYoqPUU,Casually Explained,1516624,76278
etn4P80K5WU,WolfAliceVEVO,143859,5489
NoxKH_v8b-8,Reigarw Comparisons,2813499,29658
N4Jb3gkrGXI,Safiya Nygaard,2751415,131470
Dq1KALMfqnI,Refinery29,5952,209
TIaLkz9Tuv4,ColliderVideos,109331,2870
kCKTmL5Hn-M,#Mind Warehouse,5502137,35892
s3O0jKvxUIM,Micah Elizabeth Scott,2223,261
ktl2mLsSq4o,JerryRigEverything,437796,20699
-3lMEZ6k5NA,Kpop Plus01,201901,10034
KnDd59M4kBo,98DEMAKE,119730,5533
xSNNZNXMzhc,Andri Ragettli,140494,391
LpZqwLZP5Vs,Inside Edition,28768,850
gmXuUgB7T3Y,Ingrid Nilsen,208370,6608
j9g7FpCSF5Y,SanCiscoOfficial,10851,1023
S9_fwmdCyzo,SULPreservation,59706,365
OudFElslbh4,AlishaMarie,1738837,86547
KFUIVfKTeVg,TIME,585176,3334
SHq2qrFUlGY,shakiraVEVO,4085560,198696
74zJ4scJzNs,Cracked,290939,6341
446dbFQEFJU,Netflix,436361,7828
equByOb9j5E,Guardian Wires,616112,1207
RJuqdTXhDX4,EverythingApplePro,2167963,49804
etmUU1bs41s,Google,1302666,22810
2y7rk7eHHAM,Late Night with Seth Meyers,408822,3964
368_ovPsJk8,FoxSearchlight,1040038,12692
Zr22PtGd1So,Jimmy Kimmel Live,209816,2672
XvPWUkHjWG0,Liza Koshy,3542861,323439
6x62O8A8qHw,Sony Pictures Entertainment,713391,3204
0501BTnbrxg,NFVEVO,374344,42116
lno7AN8hLvQ,vlogbrothers,122900,8278
a41k9oJN0FI,Jeremy Jahns,238746,9567
3la8bsi4P-c,Vox,347928,16829
RsCsBqIlnHw,Casey Holmes,208156,12671
tBN9kLaS-uw,JennaMarbles,2333182,155627
gIE105f0ejg,TheOdd1sOut,1681290,79888
rCo4gIZu0DY,Safiya Nygaard,2473453,115156
bxgFjzRW6EA,SuperCarlinBrothers,251986,11494
30QPEkhcYeQ,The Tonight Show Starring Jimmy Fallon,346500,9275
1u5jO57eD-U,The Late Late Show with James Corden,2137663,50615
bvim4rsNHkQ,SpaceX,2206069,66696
krNNMFpA1wY,BBCRadio1VEVO,171110,14306
AAZbviHZVhE,iJustine,514723,18926
w-n3qiLeVqg,Full Frontal with Samantha Bee,322790,6531
XSLc0d5aM04,The Doctors,308063,950
nnTcCS07DKQ,BBC News,64374,359
Xul7ku1XxRY,MGKVEVO,1173691,64045
zKriLekFPwg,ChrisYoungVEVO,132079,3440
uV002CSNDac,First We Feast,656980,22667
CYoRmfI0LUc,Alexis Ohanian,2138396,22501
4cfL9nTNugM,NiallHoranVEVO,1429515,232107
FgSSk7xLW9w,Good Mythical Morning,1170082,35833
2zISrf-7V3U,Jackie Aina,693376,58213
uWFAD84I66I,Grace Helbig,87663,9897
FSOxXsYVJMQ,ibighit,11494007,956288
Uc32z-wgxU4,GameofThrones,1133919,41128
RLmqKBRqyA8,Tested,91673,3258
7YAAyUFL1GQ,FallOutBoyVEVO,1314571,96802
fcubmjoGH7I,Patricia Bright,564319,23238
Auu9Sxxt5is,Meet Arnold,1538991,33124
o97_jDomyqc,CarlyRaeJepsenVEVO,222677,15266
xsWO0dRf1p0,Mr. Kate,745209,53345
Q07Cp6tswnQ,Marques Brownlee,566224,31738
uNseVux0CA4,Glam&Gore,454734,49951
7bdZn5MKugo,Carli Bybel,323077,13862
_5ZrSKpbdSg,NASA Jet Propulsion Laboratory,45382,1268
LolP3Y7_Irs,Nile Wilson,254289,8443
bUUt0v4ziG4,DNAinfo New York,15616,26
oqmSuPJfvJo,ThreadBanger,1257169,75023
4Rg-YN7XFcM,Thomas Rhett,39638,246
CuXq1hOa8_Y,ABC News,35272,299
scIizw2asro,Team Coco,4789657,59921
MdBu21i9aEE,Matador Records,79717,2793
EbthMC6spAE,Nerdwriter1,296325,14903
9HIkG6vMk6E,Bart & Geo,362844,30831
4X6a3G_0HjY,TMZ,293148,1315
bvomHFZO0mk,Disney•Pixar,999381,11123
cNgT8qEQJ3w,Norm Krumpe,840615,9275
Wb-6fhfAn2I,The School of Life,138512,5910
F4ELqraXx-U,LanaDelReyVEVO,3735099,247833
cOboLQMO4tQ,TP Clips 8,162699,471
TngCi2s5rmk,Matt Stonie,1943149,71749
hMfIIxf8ADo,pixiwoo,86655,3896
WpddITk3bK8,People are Awesome,130074,4776
cxLQAuQsOWI,Gallant,140404,9708
CcoBJ-dEjGg,Exclusive World Premiere,33686,200
UqmxHwLI9yg,AlyAndAJVEVO,97595,4829
0eKdNcP4xrM,Bad Lip Reading,1155840,48018
fS5xHHqW-6E,XAmbassadorsVEVO,142282,9672
Zya-JNMJ62k,Jack Black,384135,7137
gzh6tcMsyoQ,BBC Radio 1,12924,944
K4wEI5zhHB0,Apple,18082737,359392
pOZ5FrTMQMA,GraceVanderWaalVEVO,68044,11632
oK4me2hI_Jo,Tati,591039,26543
SMinvx9EkPs,Kevin Parry,112174,499
DdA7tUIzA5Q,ToniBraxtonVEVO,88087,4447
t4QwhVt5Zk0,HOT 97,141997,2399
YrTKLZi6rqk,Madeyewlook,113565,7870
xHvVhhFvLtY,Brave Wilderness,2162054,45015
XpVt6Z1Gjjo,Logan Paul Vlogs,5997736,366401
TPnuT2TLvLQ,Amazon Video,99739,683
WYYvHb03Eog,The Verge,4489199,34622
CzYM4ZpSDJg,truTV,395376,7594
z5eG8fD-hQw,MoorInfo,142583,2577
5eSSL8hRU_E,Z100 is New York,47399,245
Q1eQw4ycgQM,François Gissy,107072,335
WCYHrvLTaqg,Will & Grace,63124,1481
KCiahBMis1E,Subaru,14327,500
hqHlIRZnF38,JustineReed97,630887,8478
zAtHxJvSczA,Watch What Happens Live with Andy Cohen,152008,316
B8G8m08G_yo,Tasty,172466,6592
dWWQsXRwHb4,Studio C,257919,8634
3TDk34hnSXc,Half as Interesting,79920,5028
9lzPw4EOqto,Great Big Story,187405,2912
TdH_NL35Nbw,The CW Television Network,219423,3294
sjlHnJvXdQs,jacksfilms,2846092,152496
O-eWLaO3gy4,Laura in the Kitchen,50981,3376
cLdxuaxaQwc,PewDiePie,8002631,672775
QQVWMp_xgGg,Comedy Central,707295,3286
Xqpf1FxU2q4,Mike Boyd,200657,15624
4MkC65emkG4,MTV,446140,10480
Zmi9iQp6944,From Head To Toe,27935,1361
iIYXR4axaJY,The Gabbie Show,1463155,90329
RsG37JcEQNw,weezer,69693,1987
zcqZHYo7ONs,minutephysics,703033,30469
I1P7GoZcZpU,Hudson Moore,146782,637
FfRGxN2zeWU,America's Got Talent,2036524,36292
Ifnaxi2LQg,FergieVEVO,3058570,116464
IYvEhgYy35I,The xx,225692,7364
dtqlSPt4z20,NFL,190020,2761
cMKX2tE5Luk,A24,2047674,45956
ZtXkNMbjOEE,tkvids,105494,2272
eERPlIdPJtI,boogie2988,650478,43748
wfZGngrCpys,Alan Walker,507320,42844
sgBGvgxuXvQ,CupcakeJemma,59733,3195
n4wFyyW71zs,R5VEVO,82625,15128
KEBDxhqhzF0,Simon and Martina,232764,9435
SjZWJoNYpHI,Frane Rogosic,179986,1016
1L7JFN7tQLs,Jonathan Morrison,916980,25042
EwujR1ARsog,Ford Motor Company,146236,188
j3MvNvV27hw,Colleen Vlogs,197056,15810
R6ja9qNmOaM,ESPN,529834,6842
CsdzflTXBVQ,Awkward Puppets,1119164,44538
H8t5M9_Tvzk,DepecheModeVEVO,213446,8965
AQa9pEkQ_0Y,Christen Dominique,287267,17652
5fsEPf_Uuao,LaurDIY,762446,37871
unIkqhB2nA0,Unbox Therapy,4047407,93363
6z-X4r5JkyI,shane,2970992,212293
ZQK1F0wz6z4,Wong Fu Productions,519986,21285
K5-f1Bnltu8,King Krule,286237,14805
zgLtEob6X-Q,Screen Junkies,1584633,36839
_ANP3HR1jsM,RomanAtwoodVlogs,1825387,81519
A0lYm7Qsbak,UrAvgConsumer,1072359,41380
Ayb_2qbZHm4,CollegeHumor,1355374,44935
ZCQuasiJgYM,Engadget,1423205,6017
JhA1Wi9mrns,Kid Rock,255271,5630
lv5uC6cfO5c,Stone Sour,248158,11312
T_t-ByJoDgM,Shameless Maya,51357,7892
q9o_VjdugHw,NTK Network,24817,22
4F2KWDQQMhY,Madelaine Petsch,217417,20907
TDbpFpz5oWs,TheHoustonFactor,16405,1
UCrBICYM0yM,Paramount Pictures,3306664,11439
NWwBpOUkx9g,Motor Trend Channel,123746,1238
LcZ2AuvxXNA,Dude Perfect,12912064,422911
w8fAellnPns,You Suck At Cooking,679543,29584
EuvVOA8uvsc,Enter Shikari,152026,4878
0fsKoK9yLE0,CrowderVEVO,68332,2777
QBGaO89cBMI,Radiohead,1553895,58282
T_PuZBdT2iM,ProZD,2120100,82510
HcNcOnIkQQU,ImagineDragonsVEVO,804340,73825
JJc1Tqcu-8E,ScreenJunkies News,35011,1262
bAMinWdgUCg,JamesTWVEVO,66685,5936
3qVHkOOyD5s,Demi Lovato News,83119,1695
4Yue-q9Jdbk,SUPERFRUIT,365116,26710
ql0Op1VcELw,Wendover Productions,961827,24567
NYD9ByC0c_I,MyHarto,100016,6696
_lGL4Um83LM,WDW News Today,67156,182
i2kJUYeb1Kw,Niana Guerrero,1496784,61212
JO7X9ZPoAp8,WatchCut Video,305803,9581
GdoNKbGQs9U,TheEllenShow,105350,2208
Iq13mG9l6o0,Joe Goes,100118,3156
QH0fGSqow3c,THE RESISTANCE Mind Tripper,26481,215
mYphOR0Jegw,AvE,205498,12930
iptgKv3iApI,GameTrailers,30846,453
5jRYB3nGxmc,The New York Times,59135,1604
B7YaMkCl3XA,Al Jazeera English,403747,1586
WWexI9YiLSc,Movieclips Trailers,292661,4704
EgUXkpAyqps,Jersy Del Rio,103179,169
Vjc459T6wX8,mugumogu,95741,4749
uBGECC5U09Q,CinemaSins,1596548,37556
FMVw_Ty8qTY,Claire Marshall,94842,5011
2wxyDrfwlXQ,grav3yardgirl,536693,20794
yFMZl_nYkbw,AlexAionoVEVO,43252,7930
h_mpwaCJUrY,Alvaro Veloz,20931,302
j9g7FpCSF5Y,SanCiscoOfficial,18089,1157
JZDM1bLn7sM,Amber Scholl,265660,14984
tSwWCJHHTGc,SciShow,52941,1719
giIP0XdT7SA,Doug DeMuro,1136677,21584
pyZVUC5jeVw,Variety,209132,1608
oDIDZ9EmQfA,Rclbeauty101,1667035,58956
O78Lpo4ctSE,LANYVEVO,355558,26495
1ZNZY-gd3K0,LastWeekTonight,3794392,70200
l_uNfGY3v8E,USA TODAY,235474,501
bAon04ZJhHE,South Park Studios,250559,4073
zTjcPeb2Gwg,Wil Dasovich,1085106,30373
a7Sf_H2cFdM,Rooster Teeth,986576,26725
z1g7n0QZvvE,TechCrunch,48585,235
hQbeB0YXLhs,Nyma Tang,3304860,111619
C9LMDZTg17Y,BonnieMcKeeVEVO,26054,1607
Az-l90RCns8,Armis,232082,632
6SaFJLHa-Vk,the Hacksmith,556461,27542
g6piCiaGMZs,How To Cake It,593522,27950
xA70bP5uzao,Amy Macedo,70553,2846
EmjMWi0MBXQ,NN,123000,132
_SRNenu07Lw,Steve Fulop,18614,146
F1DxLQbx_bU,The Scran Line,40511,2814
Kx86YTJBEQ0,ChooseSpy,1243,4
_pc1kON-doU,BuzzFeedVideo,2557131,105292
I0Se3ce433Q,Jake Paul,5189928,249525
74zJ4scJzNs,Cracked,888666,13331
SHq2qrFUlGY,shakiraVEVO,10944706,333571
LBLGo2y_BBU,Simply Nailogical,1367572,69585
KFUIVfKTeVg,TIME,958557,4449
dYstFRuPz8A,ScreenPrism,124361,3239
d8U5funnyA8,Austin Evans,428150,14225
MeGyZJiB-FQ,Wassabi Productions,794350,36062
p_P9J97ELlg,Nicole Guerriero,184418,11561
446dbFQEFJU,Netflix,866712,13740
gDFZS0BVsBY,Looper,883661,8850
GyxgtAwn34A,Lele Pons,2301798,111571
nivfxoep6Rs,RomanAtwoodVlogs,1913379,129744
NDx7yhahKf8,HBOBoxing,697423,3303
RJuqdTXhDX4,EverythingApplePro,3308652,61918
bcouc6NW4aM,NBC Sports,22200,258
XIUGqfTkaWk,thataylaa,142517,9381
ZT1JsE_YbFs,Rosanna Pansino,430772,20614
XlXBLvT9Vj0,ESPN,494594,1757
equByOb9j5E,Guardian Wires,923246,2159
krNNMFpA1wY,BBCRadio1VEVO,630274,33856
Q2Ku7ELCBag,NikkieTutorials,1715898,96479
t4or1t4iHK0,Team Coco,300654,5195
2y7rk7eHHAM,Late Night with Seth Meyers,722288,6019
LP4qYyTPyl4,leighannsays,78909,3690
etmUU1bs41s,Google,1611838,26492
Zr22PtGd1So,Jimmy Kimmel Live,402819,4174
368_ovPsJk8,FoxSearchlight,1318301,14943
0501BTnbrxg,NFVEVO,643106,52876
lno7AN8hLvQ,vlogbrothers,203117,10897
3la8bsi4P-c,Vox,649911,25885
a41k9oJN0FI,Jeremy Jahns,351832,11518
6x62O8A8qHw,Sony Pictures Entertainment,1101135,4655
rFFo-0v_vi4,The Scran Line,34240,1898
XvPWUkHjWG0,Liza Koshy,4175780,361052
zJqk0iM96iE,Joanna Hausmann,63612,5203
30QPEkhcYeQ,The Tonight Show Starring Jimmy Fallon,569448,12799
2Hz4sDjXPQY,20th Century Fox,48720,713
tBN9kLaS-uw,JennaMarbles,2554293,164754
gIE105f0ejg,TheOdd1sOut,1968311,86214
bxgFjzRW6EA,SuperCarlinBrothers,292896,12609
_5ZrSKpbdSg,NASA Jet Propulsion Laboratory,104520,2039
np1RFbKh5a0,ScreenJunkies News,37261,803
nnTcCS07DKQ,BBC News,83906,422
4cfL9nTNugM,NiallHoranVEVO,2373665,277868
rCo4gIZu0DY,Safiya Nygaard,3150095,131981
AAZbviHZVhE,iJustine,668186,21171
WpddITk3bK8,People are Awesome,225785,6143
1u5jO57eD-U,The Late Late Show with James Corden,2856877,62776
XSLc0d5aM04,The Doctors,382515,1132
CuXq1hOa8_Y,ABC News,47906,358
RLmqKBRqyA8,Tested,174974,4721
bvim4rsNHkQ,SpaceX,2497096,72029
uWFAD84I66I,Grace Helbig,135116,12924
o97_jDomyqc,CarlyRaeJepsenVEVO,385798,20113
zKriLekFPwg,ChrisYoungVEVO,195492,4244
w-n3qiLeVqg,Full Frontal with Samantha Bee,362611,7037
wIml3h1rHVc,Genius,36900,2091
pOZ5FrTMQMA,GraceVanderWaalVEVO,126103,15926
Q07Cp6tswnQ,Marques Brownlee,722624,35824
Xul7ku1XxRY,MGKVEVO,1560465,74611
4Rg-YN7XFcM,Thomas Rhett,46311,288
Uc32z-wgxU4,GameofThrones,1570276,48988
gzh6tcMsyoQ,BBC Radio 1,31651,1532
2zISrf-7V3U,Jackie Aina,852121,65212
uV002CSNDac,First We Feast,717404,23900
CYoRmfI0LUc,Alexis Ohanian,2237810,23184
FSOxXsYVJMQ,ibighit,13501685,1013883
7YAAyUFL1GQ,FallOutBoyVEVO,1733474,108832
FgSSk7xLW9w,Good Mythical Morning,1275738,37495
cNgT8qEQJ3w,Norm Krumpe,885969,9772
fcubmjoGH7I,Patricia Bright,674348,26026
0qfgZJNCCJQ,Ranz Kyle,207054,19325
xsWO0dRf1p0,Mr. Kate,871707,59110
uNseVux0CA4,Glam&Gore,558989,56452
7bdZn5MKugo,Carli Bybel,394417,15786
RsCsBqIlnHw,Casey Holmes,251942,14093
EbthMC6spAE,Nerdwriter1,332898,16175
MdBu21i9aEE,Matador Records,95229,3135
H7ojygIbMYk,LADbible,175751,1877
LolP3Y7_Irs,Nile Wilson,286065,8837
oqmSuPJfvJo,ThreadBanger,1380990,79919
KCiahBMis1E,Subaru,32853,734
cxLQAuQsOWI,Gallant,174170,11310
9HIkG6vMk6E,Bart & Geo,432275,32794
Auu9Sxxt5is,Meet Arnold,1880966,37115
bvomHFZO0mk,Disney•Pixar,1088163,12106
SMinvx9EkPs,Kevin Parry,139123,617
hMfIIxf8ADo,pixiwoo,104556,4391
a6y01PSb6qU,Skunk Bear,138958,1227
Q1eQw4ycgQM,François Gissy,168664,474
Wb-6fhfAn2I,The School of Life,164771,6633
F4ELqraXx-U,LanaDelReyVEVO,4272775,259507
fS5xHHqW-6E,XAmbassadorsVEVO,216512,12440
4X6a3G_0HjY,TMZ,397771,1332
TngCi2s5rmk,Matt Stonie,2142941,75361
Y7tLoqNjkks,RAW,3395,180
OWRufUWhSwM,TODAY,59450,398
0eKdNcP4xrM,Bad Lip Reading,1213663,49377
DdA7tUIzA5Q,ToniBraxtonVEVO,106825,4806
bAdqazixuRY,Nigel John Stanford,107323,4761
Zya-JNMJ62k,Jack Black,408785,7205
dWWQsXRwHb4,Studio C,285667,9023
YrTKLZi6rqk,Madeyewlook,130634,8583
K4wEI5zhHB0,Apple,19707391,381919
hqHlIRZnF38,JustineReed97,735378,9978
t4QwhVt5Zk0,HOT 97,153943,2616
oK4me2hI_Jo,Tati,648076,28204
UqmxHwLI9yg,AlyAndAJVEVO,157761,7910
5eSSL8hRU_E,Z100 is New York,51836,271
Oz88_p125uM,ViralVideoUK,36948,63
xHvVhhFvLtY,Brave Wilderness,2333102,46801
bUUt0v4ziG4,DNAinfo New York,16376,26
XpVt6Z1Gjjo,Logan Paul Vlogs,6109026,369963
CzYM4ZpSDJg,truTV,436715,8099
WYYvHb03Eog,The Verge,4633101,35111
9lzPw4EOqto,Great Big Story,220338,3158
RsG37JcEQNw,weezer,83980,2119
CcoBJ-dEjGg,Exclusive World Premiere,36595,208
O-eWLaO3gy4,Laura in the Kitchen,58686,3683
TdH_NL35Nbw,The CW Television Network,251788,3553
B8G8m08G_yo,Tasty,184224,6830
TPnuT2TLvLQ,Amazon Video,110540,726
Xqpf1FxU2q4,Mike Boyd,310826,21111
Cz3Coxi9D3E,JacobBanksVEVO,34972,2008
3TDk34hnSXc,Half as Interesting,89617,5362
QQVWMp_xgGg,Comedy Central,731197,3447
4MkC65emkG4,MTV,454794,10554
z5eG8fD-hQw,MoorInfo,145407,2615
cLdxuaxaQwc,PewDiePie,8347038,687381
sjlHnJvXdQs,jacksfilms,3037052,157883
yFMZl_nYkbw,AlexAionoVEVO,72981,10156
IYvEhgYy35I,The xx,256804,7823
Zmi9iQp6944,From Head To Toe,32639,1471
V-_HM2bRa0E,CraigDavidVEVO,52752,2410
I1P7GoZcZpU,Hudson Moore,213404,833
iIYXR4axaJY,The Gabbie Show,1513874,92549
zcqZHYo7ONs,minutephysics,868741,35004
n4wFyyW71zs,R5VEVO,116960,17372
ZtXkNMbjOEE,tkvids,118637,2486
WCYHrvLTaqg,Will & Grace,67327,1513
FfRGxN2zeWU,America's Got Talent,2259149,38699
H8t5M9_Tvzk,DepecheModeVEVO,266816,10184
eERPlIdPJtI,boogie2988,662501,44331
Ifnaxi2LQg,FergieVEVO,3501124,123557
cMKX2tE5Luk,A24,2156550,47051
KEBDxhqhzF0,Simon and Martina,251472,9892
zAtHxJvSczA,Watch What Happens Live with Andy Cohen,158271,320
dtqlSPt4z20,NFL,207227,2918
j3MvNvV27hw,Colleen Vlogs,207999,16425
cPZ3u1z8kU0,Emmalyn Estrada,3331,373
1L7JFN7tQLs,Jonathan Morrison,943474,25418
AQa9pEkQ_0Y,Christen Dominique,323710,18879
K5-f1Bnltu8,King Krule,314127,15315
5fsEPf_Uuao,LaurDIY,804842,39315
bAMinWdgUCg,JamesTWVEVO,86098,6848
CsdzflTXBVQ,Awkward Puppets,1261482,47349
unIkqhB2nA0,Unbox Therapy,4484393,98828
sgBGvgxuXvQ,CupcakeJemma,69148,3526
6z-X4r5JkyI,shane,3122153,218697
ZQK1F0wz6z4,Wong Fu Productions,549702,21980
pe3KSYqPIgo,The Film Theorists,1771274,109494
T_t-ByJoDgM,Shameless Maya,56164,8211
SjZWJoNYpHI,Frane Rogosic,182568,1032
Ayb_2qbZHm4,CollegeHumor,1434594,46448
A0lYm7Qsbak,UrAvgConsumer,1232902,44449
lv5uC6cfO5c,Stone Sour,298514,12411
zgLtEob6X-Q,Screen Junkies,1644821,37539
EuvVOA8uvsc,Enter Shikari,171358,5130
xPS7bqBePSs,ITSLEONLEONVEVO,14598,1432
JhA1Wi9mrns,Kid Rock,291410,6117
EwujR1ARsog,Ford Motor Company,168645,205
wfZGngrCpys,Alan Walker,533397,43681
0fsKoK9yLE0,CrowderVEVO,87279,3197
ZCQuasiJgYM,Engadget,1521364,6246
GdoNKbGQs9U,TheEllenShow,123053,2293
4F2KWDQQMhY,Madelaine Petsch,252615,22516
q9o_VjdugHw,NTK Network,25211,22
QBGaO89cBMI,Radiohead,1726470,60575
NWwBpOUkx9g,Motor Trend Channel,125255,1247
LcZ2AuvxXNA,Dude Perfect,13686054,432783
GjJC5e4VpDY,james doakes,15598,141
w8fAellnPns,You Suck At Cooking,711888,30520
HcNcOnIkQQU,ImagineDragonsVEVO,927856,79631
i2kJUYeb1Kw,Niana Guerrero,2141691,74997
5jRYB3nGxmc,The New York Times,77053,2007
UCrBICYM0yM,Paramount Pictures,3447192,12246
4Yue-q9Jdbk,SUPERFRUIT,382354,27393
3qVHkOOyD5s,Demi Lovato News,88447,1774
uBGECC5U09Q,CinemaSins,1640353,38242
T_PuZBdT2iM,ProZD,2227312,85408
JO7X9ZPoAp8,WatchCut Video,345495,10170
cviyIIvBlto,Kerry Wong,3411,61
ql0Op1VcELw,Wendover Productions,1016805,25299
O78Lpo4ctSE,LANYVEVO,428075,28530
l_uNfGY3v8E,USA TODAY,238220,504
mYphOR0Jegw,AvE,217735,13284
Iq13mG9l6o0,Joe Goes,102334,3245
FMVw_Ty8qTY,Claire Marshall,100731,5210
nRGz2md8l28,Gordon Ramsay,703133,28349
0afzkLHTUK8,Netflix,436907,7696
YKgY0zQnqcU,ZwanMonster,50478,1149
R_jKUDmJs1Y,nigahiga,3316413,179081
_pc1kON-doU,BuzzFeedVideo,4443002,151423
xyNX4eH17uA,ReasonTV,56551,1073
sD6RIeNP41I,ESPN,1304884,7306
9y62mZn0LXQ,Matthias,973059,78245
dYstFRuPz8A,ScreenPrism,417741,7268
oKI4EAIcaLw,CaseyNeistat,1431367,41867
I0Se3ce433Q,Jake Paul,6987691,279751
DZHAB3PGlfU,Variety,8795,202
d8U5funnyA8,Austin Evans,786180,19278
JvkLPE8efME,Desi Perkins,547337,31942
74zJ4scJzNs,Cracked,1213185,16818
SHq2qrFUlGY,shakiraVEVO,15906520,415114
nivfxoep6Rs,RomanAtwoodVlogs,2278284,138872
LBLGo2y_BBU,Simply Nailogical,1826347,82533
nJSrCX1U1hg,Rclbeauty101,396308,15974
bcouc6NW4aM,NBC Sports,86898,764
ugWImY8VMzI,Cub Studio,16506,448
DyLE5nI6bXw,TV Guide,5551,103
gDFZS0BVsBY,Looper,1266616,11561
0H3MirHyX2w,Inside Edition,488750,5814
NDx7yhahKf8,HBOBoxing,818526,3466
MeGyZJiB-FQ,Wassabi Productions,970111,39892
GyxgtAwn34A,Lele Pons,2583811,119607
ZT1JsE_YbFs,Rosanna Pansino,596689,24701
RJuqdTXhDX4,EverythingApplePro,4008289,68589
2Hz4sDjXPQY,20th Century Fox,152090,1429
krNNMFpA1wY,BBCRadio1VEVO,1131278,51617
equByOb9j5E,Guardian Wires,1096173,2829
t4or1t4iHK0,Team Coco,422209,6278
SF-psoWdSpo,Studio C,279650,11294
c1QGynzVbs4,PeopleTV,88402,616
c8xGJju2x20,TUMuenchen1,21973,42
Q2Ku7ELCBag,NikkieTutorials,2119463,111703
Zr22PtGd1So,Jimmy Kimmel Live,516614,4888
0501BTnbrxg,NFVEVO,854361,60258
p_P9J97ELlg,Nicole Guerriero,273138,13902
2y7rk7eHHAM,Late Night with Seth Meyers,890996,7244
rFFo-0v_vi4,The Scran Line,56967,2541
etmUU1bs41s,Google,1805157,28561
zJqk0iM96iE,Joanna Hausmann,104488,6778
a41k9oJN0FI,Jeremy Jahns,408663,12463
3la8bsi4P-c,Vox,879197,34415
368_ovPsJk8,FoxSearchlight,1514361,16325
XIUGqfTkaWk,thataylaa,178179,10352
MXtDj0eGhtw,How Ridiculous,357897,11347
o3_byIkXF7Q,NASA Jet Propulsion Laboratory,307285,2597
6x62O8A8qHw,Sony Pictures Entertainment,1455471,5633
LP4qYyTPyl4,leighannsays,104945,4279
XvPWUkHjWG0,Liza Koshy,4485662,377360
ioFUoNlWR1o,Washington Post,189062,723
WpddITk3bK8,People are Awesome,299462,6992
fTW7EgoKpSE,Cigna,70889,253
gzh6tcMsyoQ,BBC Radio 1,46266,1900
wIml3h1rHVc,Genius,45303,2415
30QPEkhcYeQ,The Tonight Show Starring Jimmy Fallon,748105,15750
bxgFjzRW6EA,SuperCarlinBrothers,312833,13234
5F_utV45MT0,TIME,26002,503
A9k88sMyiJM,Apple,782543,14647
0qfgZJNCCJQ,Ranz Kyle,348985,25763
gIE105f0ejg,TheOdd1sOut,2109838,89462
AAZbviHZVhE,iJustine,749633,22525
pOZ5FrTMQMA,GraceVanderWaalVEVO,161495,18227
4cfL9nTNugM,NiallHoranVEVO,3111683,303621
tBN9kLaS-uw,JennaMarbles,2699490,170737
uWFAD84I66I,Grace Helbig,157482,14411
RLmqKBRqyA8,Tested,251950,5933
rCo4gIZu0DY,Safiya Nygaard,3556295,142856
zKriLekFPwg,ChrisYoungVEVO,243329,4835
XSLc0d5aM04,The Doctors,417647,1229
o97_jDomyqc,CarlyRaeJepsenVEVO,516012,23754
w-n3qiLeVqg,Full Frontal with Samantha Bee,390932,7406
